Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
9/8/2014,Mostly Cloudy,rain,2.272222222,-0.844444444,0.67,11.1251,197,14.5222,0,1036.31,Partly cloudy starting in the morning continuing until afternoon.
9/9/2014,Clear,rain,3.888888889,1.783333333,0.65,8.2271,200,16.1,0,1035.4,Partly cloudy starting in the morning continuing until afternoon.
9/10/2014,Partly Cloudy,rain,0.977777778,-3.533333333,0.76,16.9855,45,14.9569,0,1037.36,Foggy starting overnight continuing until morning.
9/11/2014,Mostly Cloudy,rain,0.527777778,-3.527777778,0.72,13.8782,56,9.982,0,1038.68,Foggy starting overnight continuing until morning.
9/12/2014,Partly Cloudy,rain,2.488888889,-1.516666667,0.61,16.1,53,9.982,0,1038.38,Foggy starting overnight continuing until morning.
9/13/2014,Partly Cloudy,rain,1.794444444,-2.194444444,0.47,15.0535,40,15.3111,0,1036.38,Foggy starting overnight continuing until morning.
9/14/2014,Partly Cloudy,rain,3.016666667,0.166666667,0.59,10.6099,57,9.982,0,1037.98,Foggy starting overnight continuing until morning.
9/15/2014,Partly Cloudy,rain,2.172222222,0,0.62,7.4382,60,9.982,0,1038.17,Foggy starting overnight continuing until morning.
9/16/2014,Partly Cloudy,rain,0.577777778,-2.122222222,0.57,8.2754,356,15.3111,0,1036.92,Foggy starting overnight continuing until morning.
9/17/2014,Partly Cloudy,snow,-1.694444444,-1.694444444,0.81,1.5295,80,9.982,0,1038.92,Foggy starting overnight continuing until morning.
9/18/2014,Partly Cloudy,snow,-2.511111111,-2.511111111,0.85,0,0,9.982,0,1039.32,Foggy starting overnight continuing until morning.
9/19/2014,Clear,snow,-2.322222222,-5.566666667,0.8,8.372,290,14.9569,0,1038.04,Foggy starting overnight continuing until morning.
9/20/2014,Partly Cloudy,snow,-5,-5,0.92,3.22,230,9.982,0,1039.82,Foggy starting overnight continuing until morning.
9/21/2014,Clear,snow,-4.461111111,-4.461111111,0.82,4.3631,313,14.8764,0,1038.19,Foggy starting overnight continuing until morning.
9/22/2014,Clear,snow,-5.844444444,-5.844444444,0.92,3.22,70,8.05,0,1039.71,Foggy starting overnight continuing until morning.
9/23/2014,Clear,snow,-5.844444444,-9.088888889,0.92,6.7942,219,8.05,0,1039.67,Partly cloudy starting in the morning continuing until afternoon.
9/24/2014,Clear,snow,-5.461111111,-5.461111111,0.77,3.9445,355,15.1501,0,1038.03,Partly cloudy starting in the morning continuing until afternoon.
9/25/2014,Clear,snow,-3.622222222,-3.622222222,0.88,3.22,200,8.05,0,1038.96,Partly cloudy starting in the morning continuing until afternoon.
9/26/2014,Clear,snow,-3.305555556,-5.727777778,0.86,5.8282,205,8.05,0,1038.76,Partly cloudy starting in the morning continuing until afternoon.
9/27/2014,Mostly Cloudy,snow,-5.888888889,-8.327777778,0.85,5.1359,207,15.3594,0,1036.92,Partly cloudy starting in the morning continuing until afternoon.
9/28/2014,Partly Cloudy,snow,-3.494444444,-8.594444444,0.86,14.49,210,8.05,0,1038.1,Partly cloudy starting in the morning continuing until afternoon.
9/29/2014,Mostly Cloudy,snow,-3.761111111,-6.733333333,0.88,6.9391,209,8.05,0,1037.9,Partly cloudy starting in the morning continuing until afternoon.
9/30/2014,Mostly Cloudy,snow,-2.966666667,-6.011111111,0.84,7.4704,188,11.27,0,1037.86,Partly cloudy starting in the morning continuing until afternoon.
10/1/2014,Overcast,rain,2.022222222,-0.7,0.87,9.2897,271,8.7584,0,1031.43,Foggy in the morning.
10/2/2014,Overcast,rain,3.094444444,1.216666667,0.92,6.9874,280,4.025,0,1032.85,Foggy in the morning.
10/3/2014,Foggy,snow,-0.9,-0.9,0.94,1.5295,260,1.288,0,1034.52,Foggy starting overnight continuing until morning.
10/4/2014,Foggy,snow,-0.844444444,-0.844444444,0.98,1.5295,250,1.932,0,1034.67,Foggy starting overnight continuing until morning.
10/5/2014,Partly Cloudy,snow,-0.961111111,-0.961111111,0.98,3.6869,0,4.0733,0,1033.82,Foggy starting overnight continuing until morning.
10/6/2014,Foggy,snow,-1.638888889,-1.638888889,0.96,4.6368,70,2.576,0,1035.33,Foggy starting overnight continuing until morning.
10/7/2014,Foggy,snow,-1.638888889,-1.638888889,0.94,3.22,60,3.059,0,1035.83,Foggy starting overnight continuing until morning.
10/8/2014,Partly Cloudy,snow,-1.016666667,-2.85,0.87,5.2647,20,8.9677,0,1036.24,Foggy starting overnight continuing until morning.
10/9/2014,Clear,snow,-1.111111111,-1.111111111,0.92,4.7656,81,8.05,0,1037.28,Foggy starting overnight continuing until morning.
10/10/2014,Foggy,rain,1.983333333,0.111111111,0.98,6.44,280,1.932,0,1031.4,Foggy in the morning.
10/11/2014,Foggy,rain,2.25,-0.366666667,0.96,9.0321,257,2.576,0,1031.8,Foggy in the morning.
10/12/2014,Foggy,rain,2.127777778,-1.466666667,0.96,13.3308,270,1.8998,0,1031.56,Foggy in the morning.
10/13/2014,Overcast,rain,2.511111111,0.488888889,0.98,7.1323,272,4.025,0,1032.25,Foggy in the morning.
10/14/2014,Overcast,rain,3.094444444,0.233333333,0.92,10.7226,297,4.508,0,1032.21,Foggy in the morning.
10/15/2014,Mostly Cloudy,rain,3.811111111,0.45,0.86,14.1197,307,13.9748,0,1030.81,Foggy in the morning.
10/16/2014,Mostly Cloudy,rain,3.938888889,0.722222222,0.89,13.4435,302,6.118,0,1031.85,Foggy in the morning.
10/17/2014,Mostly Cloudy,rain,3.938888889,0.983333333,0.89,12.0267,303,8.05,0,1031.9,Foggy in the morning.
10/18/2014,Partly Cloudy,rain,2.816666667,-0.222222222,0.92,11.2861,306,11.5276,0,1031.05,Foggy in the morning.
10/19/2014,Overcast,rain,3.361111111,1.05,0.91,8.6457,292,4.991,0,1032.44,Foggy in the morning.
10/20/2014,Mostly Cloudy,rain,1.733333333,1.733333333,0.96,3.9928,293,8.1788,0,1032.1,Foggy in the morning.
10/21/2014,Clear,rain,3.094444444,1.472222222,0.92,6.2146,256,6.118,0,1033.2,Foggy in the morning.
10/22/2014,Clear,rain,3.094444444,0.633333333,0.92,9.0321,267,6.118,0,1033.49,Foggy in the morning.
10/23/2014,Overcast,rain,2.727777778,2.727777778,0.92,3.8801,320,6.6976,0,1032.52,Foggy in the morning.
10/24/2014,Foggy,rain,0.744444444,0.744444444,0.95,2.4633,292,3.059,0,1033.91,Foggy in the morning.
10/25/2014,Foggy,rain,0.744444444,0.744444444,0.93,4.1699,290,1.449,0,1034.12,Foggy starting overnight continuing until morning.
10/26/2014,Mostly Cloudy,rain,1.933333333,1.933333333,0.95,3.5259,353,6.7781,0,1033.49,Foggy starting overnight continuing until morning.
3/29/2015,Foggy,snow,0,-2.605555556,0.92,7.6475,163,1.4973,0,1035.49,Foggy starting in the afternoon.
3/30/2015,Foggy,snow,-2.061111111,-5.472222222,0.99,9.0482,173,1.3524,0,1035.78,Foggy starting in the afternoon.
3/31/2015,Foggy,snow,-0.827777778,-4.211111111,0.92,9.7405,175,1.3685,0,1035.95,Foggy starting in the afternoon.
4/1/2015,Clear,rain,3.066666667,0.7,0.74,8.6618,190,16.1,0,1035.3,Partly cloudy starting in the morning continuing until afternoon.
4/2/2015,Foggy,snow,-6.116666667,-9.216666667,0.96,6.3756,168,0.483,0,1034.19,Foggy starting overnight.
4/3/2015,Foggy,snow,-2.755555556,-6.388888889,0.99,9.338,201,1.7066,0,1030.64,Foggy starting overnight.
4/4/2015,Foggy,snow,-2.733333333,-6.722222222,1,10.5777,210,1.8676,0,1029.29,Foggy starting overnight.
4/5/2015,Foggy,snow,-2.811111111,-6.294444444,1,8.8228,216,0.8533,0,1029.25,Foggy starting overnight.
4/6/2015,Foggy,snow,-2.8,-6.411111111,1,9.2414,179,1.7066,0,1029.08,Foggy starting overnight.
4/7/2015,Foggy,snow,-2.777777778,-6.416666667,0.92,9.338,199,0.322,0,1028.69,Foggy starting overnight.
4/8/2015,Foggy,snow,-2.888888889,-6.444444444,0.93,8.9999,189,0.3059,0,1028.55,Foggy starting overnight.
4/9/2015,Foggy,snow,-3.816666667,-8.022222222,1,10.5616,200,0.322,0,1028.3,Foggy starting overnight.
4/10/2015,Partly Cloudy,rain,0.2,-2.388888889,0.81,7.6958,214,12.0428,0,1035.66,Partly cloudy starting in the morning continuing until afternoon.
4/11/2015,Clear,snow,-0.266666667,-0.266666667,0.85,3.703,205,9.982,0,1035.31,Partly cloudy starting in the morning continuing until afternoon.
4/12/2015,Clear,snow,-1.638888889,-4.855555556,0.9,8.6457,192,8.05,0,1035.26,Partly cloudy starting in the morning continuing until afternoon.
4/13/2015,Clear,snow,-2.216666667,-5.033333333,0.86,7.1967,178,9.9015,0,1035.41,Partly cloudy starting in the morning continuing until afternoon.
4/14/2015,Clear,snow,-3.016666667,-5.994444444,0.96,7.2611,204,8.05,0,1035.31,Partly cloudy starting in the morning continuing until afternoon.
4/15/2015,Clear,snow,-3.016666667,-3.016666667,0.94,2.6404,167,6.118,0,1035.36,Partly cloudy starting in the morning continuing until afternoon.
4/16/2015,Clear,snow,-3.322222222,-6.127777778,0.87,6.6976,205,8.1466,0,1035.1,Partly cloudy starting in the morning continuing until afternoon.
4/17/2015,Foggy,snow,-4.933333333,-7.866666667,0.96,6.4078,153,1.449,0,1035.19,Partly cloudy starting in the morning continuing until afternoon.
4/18/2015,Foggy,snow,-5,-7.9,0.96,6.3112,169,0.805,0,1034.7,Foggy starting overnight.
4/19/2015,Clear,snow,-5.094444444,-8.977777778,0.92,8.7745,214,4.3309,0,1034.05,Foggy starting overnight.
4/20/2015,Foggy,snow,-6.65,-9.833333333,0.96,6.3756,168,0.322,0,1033.61,Foggy starting overnight.
4/21/2015,Foggy,snow,-5.716666667,-10.11666667,0.97,9.982,203,1.3846,0,1033.57,Foggy starting overnight.
4/22/2015,Foggy,snow,-7.622222222,-10.70555556,0.92,5.8765,188,0.161,0,1033.29,Foggy starting overnight.
4/23/2015,Foggy,snow,-8.594444444,-11.91111111,0.92,6.0536,159,0.161,0,1033.18,Foggy starting overnight.
4/24/2015,Foggy,snow,-7.3,-10.53888889,0.96,6.279,205,0.3864,0,1032.7,Foggy starting overnight.
4/25/2015,Foggy,snow,-5.605555556,-5.605555556,0.98,3.22,150,0.161,0,1032.82,Foggy starting overnight.
4/26/2015,Foggy,snow,-5.344444444,-5.344444444,0.98,3.22,140,0.161,0,1032.87,Foggy starting overnight.
4/27/2015,Foggy,snow,-5.716666667,-8.983333333,0.96,6.8908,200,0.4025,0,1032.91,Foggy starting overnight.
4/28/2015,Foggy,snow,-5.005555556,-7.877777778,0.96,6.2468,199,0.1771,0,1032.29,Foggy starting overnight.
4/29/2015,Foggy,snow,-2.922222222,-6.544444444,0.93,9.1931,200,1.2558,0,1031.4,Foggy starting overnight.
4/30/2015,Foggy,snow,-2.755555556,-6.755555556,1,10.5938,199,1.8515,0,1029.78,Foggy starting overnight.
5/1/2015,Foggy,snow,-2.011111111,-5.888888889,0.99,10.6904,182,1.3524,0,1035.78,Foggy starting in the afternoon.
5/2/2015,Overcast,rain,6.166666667,3.505555556,0.8,13.041,161,7.6475,0,1016.26,Overcast throughout the day.
5/3/2015,Overcast,rain,9.805555556,8.766666667,0.83,8.1305,284,7.8729,0,1014.15,Overcast throughout the day.
5/4/2015,Overcast,rain,8.6,6.894444444,0.85,10.4328,292,7.8246,0,1015.04,Overcast throughout the day.
5/5/2015,Overcast,rain,8.311111111,7.672222222,0.88,5.5706,294,8.1466,0,1015.43,Overcast throughout the day.
5/6/2015,Overcast,rain,7.633333333,6.794444444,0.92,5.8926,344,7.8246,0,1015.49,Overcast throughout the day.
5/7/2015,Overcast,rain,7.122222222,7.122222222,0.92,2.576,50,5.9248,0,1015.59,Foggy in the morning.
5/8/2015,Foggy,rain,5.661111111,2.994444444,0.96,12.4292,149,1.8998,0,1018.57,Foggy in the morning.
5/9/2015,Mostly Cloudy,rain,7.122222222,7.122222222,0.96,3.0751,147,3.9284,0,1015.67,Foggy in the morning.
5/10/2015,Foggy,snow,-1.5,-5.327777778,0.96,10.8997,193,1.3524,0,1034.92,Foggy starting in the afternoon.
5/11/2015,Foggy,snow,-0.95,-4.961111111,0.96,12.1394,206,2.1413,0,1035.01,Foggy starting in the afternoon.
5/12/2015,Foggy,snow,-0.672222222,-4.138888889,0.93,10.143,199,2.9624,0,1034.33,Foggy starting in the afternoon.
5/13/2015,Overcast,rain,4.555555556,0.866666667,0.85,17.388,150,11.6725,0,1019.13,Overcast throughout the day.
5/14/2015,Overcast,rain,6.272222222,6.272222222,0.94,4.2182,152,5.1198,0,1016.1,Overcast throughout the day.
5/15/2015,Overcast,rain,5.066666667,1.5,0.82,17.388,150,14.6349,0,1018.13,Overcast throughout the day.
5/16/2015,Overcast,rain,5.622222222,2.622222222,0.82,14.4256,150,14.6349,0,1017.63,Overcast throughout the day.
5/17/2015,Overcast,rain,5.688888889,2.838888889,0.8,13.5562,150,13.6206,0,1017.1,Overcast throughout the day.
5/18/2015,Overcast,rain,5.155555556,2.094444444,0.86,14.1519,150,10.948,0,1016.63,Overcast throughout the day.
5/19/2015,Overcast,rain,5.116666667,1.988888889,0.86,14.4739,149,10.948,0,1016.33,Overcast throughout the day.
5/20/2015,Mostly Cloudy,rain,6.183333333,3.588888889,0.79,12.6546,159,6.9391,0,1016.03,Overcast throughout the day.
5/21/2015,Overcast,rain,7.222222222,5.105555556,0.79,11.1734,159,6.9391,0,1015.94,Overcast throughout the day.
5/22/2015,Overcast,rain,7.894444444,5.866666667,0.82,11.4793,166,7.0518,0,1015.83,Overcast throughout the day.
5/23/2015,Overcast,rain,8.005555556,6.383333333,0.82,9.3702,149,7.9695,0,1015.36,Overcast throughout the day.
5/24/2015,Mostly Cloudy,rain,10.06666667,10.06666667,0.77,10.8675,170,11.1251,0,1014.85,Overcast throughout the day.
5/25/2015,Mostly Cloudy,rain,11.97222222,11.97222222,0.72,15.4399,219,10.7226,0,1014.45,Overcast throughout the day.
5/26/2015,Mostly Cloudy,rain,12.17222222,12.17222222,0.72,10.1591,231,11.1251,0,1014.18,Overcast throughout the day.
5/27/2015,Mostly Cloudy,rain,11.05555556,11.05555556,0.8,8.4686,202,10.948,0,1014.11,Overcast throughout the day.
5/28/2015,Overcast,rain,10.78888889,10.78888889,0.81,9.0965,213,7.6958,0,1014.13,Overcast throughout the day.
5/29/2015,Overcast,rain,10.91666667,10.91666667,0.8,8.9999,233,7.8729,0,1014.14,Overcast throughout the day.
5/30/2015,Overcast,rain,8.711111111,7.755555556,0.89,6.9391,280,7.8246,0,1014.44,Overcast throughout the day.
5/31/2015,Overcast,rain,8.6,7.35,0.88,8.1305,282,7.8246,0,1014.64,Overcast throughout the day.
6/1/2015,Clear,snow,-0.988888889,-4.416666667,0.88,9.7727,150,4.4919,0,1039.36,Foggy starting overnight continuing until morning.
6/2/2015,Clear,snow,-3.272222222,-7.488888889,0.92,11.0285,129,4.8461,0,1037.68,Foggy starting overnight continuing until morning.
6/3/2015,Clear,snow,-2.777777778,-6.233333333,0.86,8.7423,158,4.8461,0,1036.22,Foggy starting in the afternoon.
6/4/2015,Overcast,snow,-1.161111111,-2.833333333,0.89,4.8944,186,5.957,0,1036.48,Foggy starting in the afternoon.
6/5/2015,Overcast,snow,-0.05,-3.583333333,0.86,10.8997,172,5.957,0,1035.78,Foggy starting in the afternoon.
6/6/2015,Clear,rain,0.238888889,0.238888889,0.91,4.6207,226,5.474,0,1035.94,Foggy starting in the afternoon.
6/7/2015,Clear,rain,2.172222222,-0.511111111,0.85,9.2575,220,4.4436,0,1035.32,Foggy starting in the afternoon.
6/8/2015,Foggy,rain,1.177777778,-1.688888889,0.92,9.2253,202,3.059,0,1035.31,Foggy starting in the afternoon.
6/9/2015,Foggy,rain,0.327777778,-2.233333333,0.91,7.6958,202,1.8515,0,1035.75,Foggy starting in the afternoon.
6/10/2015,Clear,rain,0.122222222,-3.788888889,0.85,12.7351,132,6.118,0,1038.66,Foggy starting overnight continuing until morning.
6/11/2015,Clear,rain,1.377777778,-2.305555556,0.84,12.9122,133,5.8121,0,1037.92,Foggy starting overnight continuing until morning.
6/12/2015,Clear,rain,2.277777778,-0.461111111,0.79,9.5312,122,6.118,0,1037.66,Foggy starting overnight continuing until morning.
6/13/2015,Clear,rain,2.25,-0.922222222,0.79,11.3827,119,6.118,0,1037.47,Foggy starting overnight continuing until morning.
6/14/2015,Clear,rain,0.655555556,-1.522222222,0.82,6.7298,128,4.8944,0,1037.86,Foggy starting overnight continuing until morning.
6/15/2015,Clear,snow,-0.533333333,-4.194444444,0.89,11.0124,120,4.1216,0,1037.78,Foggy starting overnight continuing until morning.
6/16/2015,Clear,snow,-1.1,-5.327777778,0.91,12.9605,118,4.9588,0,1037.79,Foggy starting overnight continuing until morning.
6/17/2015,Clear,snow,-1.655555556,-6.288888889,0.92,14.2646,119,5.796,0,1037.8,Foggy starting overnight continuing until morning.
6/18/2015,Clear,snow,-2.255555556,-7.083333333,0.92,14.5544,130,5.5062,0,1037.8,Foggy starting overnight continuing until morning.
6/19/2015,Clear,snow,-2.777777778,-7.716666667,0.92,14.49,140,4.991,0,0,Foggy starting overnight continuing until morning.
6/20/2015,Clear,snow,-3.377777778,-6.1,0.93,6.4722,129,4.9105,0,1037.3,Foggy starting overnight continuing until morning.
6/21/2015,Clear,snow,-3.355555556,-7.538888889,0.88,10.8353,129,5.9731,0,1036.82,Foggy starting in the afternoon.
6/22/2015,Foggy,snow,-2.638888889,-6.922222222,0.96,11.7691,118,2.7209,0,1036.83,Foggy starting in the afternoon.
6/23/2015,Partly Cloudy,snow,-4.488888889,-8.805555556,0.92,10.4972,127,5.9248,0,1036.25,Foggy starting in the afternoon.
6/24/2015,Mostly Cloudy,snow,-5.072222222,-5.072222222,0.93,2.9463,142,7.6958,0,1036.3,Foggy starting in the afternoon.
6/25/2015,Partly Cloudy,snow,-5.477777778,-9.772222222,0.96,9.8049,133,7.1484,0,1035.89,Foggy starting in the afternoon.
6/26/2015,Partly Cloudy,snow,-5.05,-9.527777778,0.93,10.6743,137,7.6958,0,1035.56,Foggy starting in the afternoon.
6/27/2015,Clear,snow,-4.983333333,-10.17777778,0.92,13.4435,139,9.5634,0,1034.77,Foggy starting in the afternoon.
6/28/2015,Clear,snow,-4.888888889,-8.933333333,0.93,9.3702,143,5.6028,0,1034.7,Foggy starting in the afternoon.
6/29/2015,Clear,snow,-3.888888889,-7.566666667,0.93,8.8067,158,4.3631,0,1035.42,Foggy starting in the afternoon.
6/30/2015,Clear,snow,-2.222222222,-4.166666667,0.89,5.152,167,4.7334,0,1036.67,Foggy starting in the afternoon.
7/1/2015,Foggy,snow,-2.155555556,-2.155555556,1,3.5581,69,0.161,0,1027.11,Foggy starting overnight continuing until evening.
7/2/2015,Foggy,rain,3.95,1.177777778,0.92,11.1251,139,1.5939,0,1022.98,Foggy starting overnight continuing until evening.
7/3/2015,Foggy,snow,-2.333333333,-4.772222222,0.96,6.1985,150,2.9785,0,1037.02,Foggy starting overnight continuing until morning.
7/4/2015,Foggy,snow,-2.822222222,-6.9,0.93,10.8675,150,2.9624,0,1037.29,Foggy starting overnight continuing until morning.
7/5/2015,Partly Cloudy,snow,-3.861111111,-7.183333333,0.93,7.8085,167,3.4132,0,1037.46,Foggy starting overnight continuing until morning.
7/6/2015,Foggy,snow,-4.044444444,-8.138888889,0.93,10.0464,163,1.6261,0,1037.94,Foggy starting overnight continuing until morning.
7/7/2015,Foggy,snow,-3.838888889,-3.838888889,0.92,3.1556,194,1.8837,0,1038.67,Foggy starting overnight continuing until morning.
7/8/2015,Foggy,snow,-2.288888889,-5.322222222,0.89,7.7602,140,2.9785,0,1038.97,Foggy starting overnight continuing until morning.
7/9/2015,Clear,snow,-1.366666667,-5.372222222,0.9,11.7369,149,3.4454,0,1039.44,Foggy starting overnight continuing until morning.
7/10/2015,Foggy,snow,-2.127777778,-2.127777778,0.96,1.5456,155,0.161,0,1026.89,Foggy starting overnight continuing until evening.
7/11/2015,Foggy,snow,-2.105555556,-2.105555556,1,4.6529,88,0.1932,0,1026.85,Foggy starting overnight continuing until evening.
7/12/2015,Foggy,snow,-2.094444444,-2.094444444,1,3.9928,98,0.0483,0,1026.53,Foggy starting overnight continuing until evening.
7/13/2015,Foggy,snow,-2.061111111,-2.061111111,1,3.6386,145,0.0322,0,1026.67,Foggy starting overnight continuing until evening.
7/14/2015,Foggy,snow,-0.972222222,-2.75,0.99,5.152,129,0.0322,0,1026.45,Foggy starting overnight continuing until evening.
7/15/2015,Foggy,snow,-0.022222222,-2.755555556,0.93,8.0178,135,0.0805,0,1025.93,Foggy starting overnight continuing until evening.
7/16/2015,Foggy,rain,1.227777778,-1.744444444,1,9.66,169,0.1932,0,1025.38,Foggy starting overnight continuing until evening.
7/17/2015,Foggy,rain,1.316666667,-1.244444444,0.99,8.2271,138,0.1932,0,1024.85,Foggy starting overnight continuing until evening.
7/18/2015,Foggy,rain,2.905555556,0.25,0.96,9.6922,161,0.3059,0,1024.12,Foggy starting overnight continuing until evening.
7/19/2015,Foggy,rain,2.933333333,-0.361111111,0.99,12.6546,139,0.6601,0,1023.65,Foggy starting overnight continuing until evening.
7/20/2015,Foggy,rain,3.166666667,0.961111111,0.98,8.1305,120,0.8533,0,1022.71,Foggy starting overnight continuing until evening.
7/21/2015,Foggy,rain,3.95,1.85,0.92,8.2432,119,1.8998,0,1022.34,Foggy starting overnight continuing until evening.
7/22/2015,Mostly Cloudy,rain,3.927777778,0.855555556,0.92,12.6385,139,5.8926,0,1021.76,Foggy starting overnight continuing until evening.
7/23/2015,Mostly Cloudy,rain,4.005555556,1.166666667,0.92,11.4954,147,7.1806,0,1021.42,Foggy starting overnight continuing until evening.
7/24/2015,Mostly Cloudy,rain,5.016666667,1.905555556,0.86,14.2485,149,7.7441,0,1020.96,Foggy starting overnight continuing until evening.
7/25/2015,Mostly Cloudy,rain,4.505555556,1.816666667,0.89,11.2861,148,7.7441,0,1020.59,Foggy starting overnight continuing until evening.
7/26/2015,Mostly Cloudy,rain,4.45,1.716666667,0.89,11.431,155,9.1126,0,1020.42,Foggy starting overnight continuing until evening.
7/27/2015,Overcast,rain,4.505555556,1.25,0.89,14.4417,149,9.6117,0,1019.83,Foggy starting overnight continuing until evening.
7/28/2015,Foggy,snow,-3.35,-5.877777778,0.96,6.0536,181,2.9785,0,1036.9,Foggy starting overnight continuing until morning.
7/29/2015,Partly Cloudy,snow,-4.177777778,-8.155555556,0.93,9.5795,127,5.6833,0,1036.68,Foggy starting overnight continuing until morning.
7/30/2015,Foggy,snow,-2.361111111,-4.716666667,0.96,5.9892,179,0.805,0,1037.21,Foggy starting overnight continuing until morning.
7/31/2015,Foggy,snow,-2.072222222,-4.561111111,0.93,6.4078,182,3.1234,0,1037.28,Foggy starting overnight continuing until morning.
8/1/2015,Foggy,snow,-3.816666667,-6.527777778,0.96,6.2951,220,0.322,0,1027.91,Foggy starting overnight.
8/2/2015,Overcast,snow,-2.15,-5.294444444,0.99,8.1627,253,3.4937,0,1028.51,Foggy until morning.
8/3/2015,Clear,snow,-1.288888889,-3.177777778,0.93,5.313,345,4.2987,0,1034.62,Foggy until morning.
8/4/2015,Partly Cloudy,snow,-2.716666667,-5.044444444,0.96,5.8121,174,3.3327,0,1036.25,Foggy until morning.
8/5/2015,Foggy,snow,-3.4,-7.466666667,0.96,10.3845,220,2.9785,0,1036.43,Foggy until morning.
8/6/2015,Foggy,snow,-2.133333333,-2.133333333,1,0,0,0.3381,0,1028.01,Foggy starting overnight continuing until evening.
8/7/2015,Mostly Cloudy,rain,3.944444444,0.705555556,0.85,13.5562,151,12.5902,0,1020.07,Foggy starting overnight continuing until evening.
8/8/2015,Foggy,snow,-2.2,-2.2,1,3.22,90,0.161,0,1027.69,Foggy starting overnight continuing until evening.
8/9/2015,Foggy,snow,-1.627777778,-1.627777778,0.96,3.22,110,0.322,0,1027.37,Foggy starting overnight continuing until evening.
8/10/2015,Foggy,snow,-4.277777778,-7.272222222,1,6.8103,212,0.3059,0,1027.82,Foggy starting overnight.
8/11/2015,Foggy,snow,-4.305555556,-4.305555556,1,3.22,229,0.322,0,1027.67,Foggy starting overnight.
8/12/2015,Foggy,snow,-4.305555556,-4.305555556,0.96,3.3005,220,0.322,0,1027.06,Foggy until morning.
8/13/2015,Foggy,snow,-3,-3,0.96,2.737,174,2.5921,0,1035.04,Foggy until morning.
8/14/2015,Foggy,snow,-4.305555556,-7.133333333,0.96,6.4078,231,1.8515,0,1027.03,Foggy until morning.
8/15/2015,Foggy,snow,-4.255555556,-7.094444444,0.96,6.44,250,2.9302,0,1027.4,Foggy until morning.
8/16/2015,Foggy,snow,-4.3,-7.255555556,0.96,6.6976,228,1.5134,0,1026.99,Foggy until morning.
8/17/2015,Foggy,snow,-3.744444444,-7.1,0.99,7.9534,242,2.9785,0,1027.03,Foggy until morning.
8/18/2015,Overcast,snow,-2.727777778,-6.388888889,0.92,9.4507,241,3.4454,0,1027.32,Foggy until morning.
8/19/2015,Foggy,snow,-2.794444444,-6.633333333,1,10.0142,251,3.0912,0,1027.97,Foggy until morning.
8/20/2015,Overcast,snow,-1.061111111,-3.977777778,0.92,8.05,252,3.9606,0,1028.83,Foggy until morning.
8/21/2015,Mostly Cloudy,snow,-0.105555556,-3.022222222,0.93,8.5652,261,3.6708,0,1029.67,Foggy until morning.
8/22/2015,Mostly Cloudy,rain,1.116666667,-1.755555556,0.92,9.2092,283,5.9731,0,1030.02,Foggy until morning.
8/23/2015,Mostly Cloudy,rain,2.177777778,-0.955555556,0.92,11.1251,309,6.0214,0,1030.15,Foggy until morning.
8/24/2015,Partly Cloudy,rain,2.094444444,-1.588888889,0.93,13.7333,354,5.5706,0,1030.33,Foggy until morning.
8/25/2015,Partly Cloudy,rain,2.266666667,-1.894444444,0.85,16.7923,350,6.118,0,1030.75,Foggy until morning.
8/26/2015,Mostly Cloudy,rain,1.25,-2.138888889,0.85,11.3988,357,6.118,0,1031.61,Foggy until morning.
8/27/2015,Clear,rain,0.15,0.15,0.86,4.5724,24,5.6833,0,1032.61,Foggy until morning.
8/28/2015,Clear,snow,-1,-1,0.92,4.7012,349,5.9731,0,1033.34,Foggy until morning.
8/29/2015,Clear,snow,-1.116666667,-1.116666667,0.92,3.1395,358,4.3953,0,1033.95,Foggy until morning.
8/30/2015,Clear,snow,-1.25,-1.25,0.92,1.61,320,4.347,0,1035.22,Foggy until morning.
8/31/2015,Partly Cloudy,snow,-2.822222222,-5.394444444,0.96,6.3273,247,3.4293,0,1035.73,Foggy until morning.
9/1/2015,Foggy,rain,4.827777778,1.838888889,1,13.2503,146,0.2093,0,1018.32,Foggy starting overnight continuing until morning.
9/2/2015,Clear,rain,12.86666667,12.86666667,0.76,11.3505,158,9.982,0,1014.73,Foggy starting overnight continuing until morning.
9/3/2015,Partly Cloudy,rain,4.588888889,2.011111111,0.92,10.8031,198,9.7566,0,1017.24,Partly cloudy starting overnight continuing until afternoon.
9/4/2015,Mostly Cloudy,rain,5.222222222,3.216666667,0.9,8.7745,160,9.7566,0,1017.17,Partly cloudy starting overnight continuing until afternoon.
9/5/2015,Partly Cloudy,rain,4.861111111,3.044444444,0.93,7.7924,161,9.6117,0,1017.31,Partly cloudy starting overnight continuing until afternoon.
9/6/2015,Mostly Cloudy,rain,5.833333333,3.277777778,0.87,12.0428,150,9.5795,0,1017.61,Partly cloudy starting overnight continuing until afternoon.
9/7/2015,Mostly Cloudy,rain,4.711111111,2.544444444,0.94,9.0643,146,9.2736,0,1018.15,Partly cloudy starting overnight continuing until afternoon.
